identifier,pasal,ayat,poin,element_type,content,full_text,hierarchy_level,source_document,source_file
Pasal 9,9.0,,,pasal,"(U Penghasilan berupa: a. dividen yang berasal dari dalam negeri atau dividen yang berasal dari luar negeri; atau b. penghasilan lain berupa penghasilan setelah pajak dari suatu bentuk usaha tetap di luar negeri dan penghasilan dari luar negeri tidak melalui bentuk usaha tetap, yang memenuhi persyaratan tertentu dikecualikan dari objek Pajak Penghasilan. (21 Dividen sebagaimana dimaksud pada ayat (1) hun f a dikecualikan dari objek Pajak Penghasilan dengan ketentuan sebagai berikut: a. dividen yang berasal dari dalam negeri yang diterima atau diperoleh Wajib Pajak: 1. orang pribadi dalam negeri sepanjang dividen tersebut diinvestasikan di wilayah Negara Kesatuan Republik Indonesia dalam jangka waktu tertentu; dan/atau 2. badan dalam negeri; b. dividen yang berasal dari luar negeri yang diterima atau diperoleh Wajib Pajak badan dalam negeri atau Wajib Pajak orang pribadi dalam negeri sepanjang diinvestasikan atau digunakan untuk mendukung kegiatan usaha lainnya di wilayah Negara Kesatuan Republik Indonesia dalam jangka waktu tertentu; c. dividen... c dividen yang berasal dari luar negeri sebagaimana dimaksud dalam huruf b merupakan: 1. dividen yang dibagikan berasal dari badan usaha di luar negeri yang sahamnya diperdagangkan di bursa efek; atau 2. dividen yang dibagikan berasal dari badan usahadi luar negeri yang sahamnya tidak diperdagangkan di bursa efek sesuai dengan proporsi kepemilikan saham; dividen yang dibagikan berasal dari badan usaha di luar negeri yang sahamnya diperdagangkan di bursa efek sebagaimana dimaksud dalam huruf c angka 1 dikecualikan dari objek Pajak Penghasilan sebesar dividen yang diinvestasikan di wilayah Negara Kesatuan Republik Indonesia dalam jangka waktu tertentu; dalam hal dividen yang dibagikan berasal dari badan usaha di luar negeri yang sahamnya diperdagangkan di bursa efek sebagaimana dimaksud dalam huruf d diinvestasikan di wilayah Negara Kesatuan Republik Indonesia kurang dari dividen yang diterima atau diperoleh Wqiib Pajak, berlaku ketentuan: 1. atas dividen yang diinvestasikan tersebut, dikecualikan dari pengenaan Pajak Penghasilan; dan 2. atas selisih dari dividen yang diterima atau diperoleh Wajib Pajak dikurangi dengan dividenyang diinvestasikan sebagaimana dimaksud dalam angka 1 dikenai Pajak Penghasilan; selain memenuhi persyaratan sebagaimana dimaksud dalam huruf b, dividen yang dibagikan berasal dari badan usaha di luar negeri yang sahamnya tidak diperdagangkan di bursa efek sebagaimana dimaksud dalam huruf c angka 2 harus: 1. diinvestasikan paling rendah 30olo (tiga puluh persen) dari laba setelah pajak; ataud e. f. 2. diinvestasikan _72- 2. diinvestasikan sebelum Direktur Jenderal Pajak menerbitkan surat ketetapan pajak atas dividen tersebut sehubungan dengan penerapan Pasal 18 ayat (2) Undang-Undang Pajak Penghasilan; g. dalam hal dividen sebagaimana dimaksud dalam huruf f diinvestasikan di Indonesia setelah Direktur Jenderal Pajak menerbitkan surat ketetapan pajak atas dividen tersebut sehubungan dengan penerapan Pasal 18 ayat (2) Undang-Undang Pajak Penghasilan, dividen dimaksud tidak dikecualikan dari pengenaan Pajak Penghasilan; h. dalam hal dividen yang dibagikan berasal dari badan usaha di luar negeri yang sahamnya tidak diperdagangkan di bursa efek sebagaimana dimaksud dalam huruf f, diinvestasikan di wilayah Negara Kesatuan Republik Indonesia kurang dari 3O% (tiga puluh persen) dari jumlah laba setelah pajak, berlaku ketentuan: 1. atas dividen yang diinvestasikan tersebut, dikecualikan dari pengenaan Pajak Penghasilan; 2. atas selisih dari 30% (tiga puluh persen) laba setelah pajak dikurangi dengan dividen yang diinvestasikan sebagaimana dimaksud dalam angka 1 dikenai Pajak Penghasilan; dan 3. atas sisa laba setelah pajak dikurangi dengan dividen yang diinvestasikan sebagaimana dimaksud dalam angka 1 serta atas selisih sebagaimana dimaksud dalam angka 2, tidak dikenai Pajak Penghasilan; i. dalam hal dividen yang dibagikan berasal dari badan usaha di luar negeri yang sahamnya tidak diperdagangkan di bursa efek sebagaimana dimaksud dalam huruf f, diinvestasikan di wilayah Negara Kesatuan Republik Indonesia lebih dari 30% (tiga puluh persen) dari jumlah laba setelah pajak, berlaku ketentuan: 1. atas dividen yang diinvestasikan tersebut, dikecualikan dari pengenaan Pajak Penghasilan; dan 2. atas 2. atas sisa laba setelah pajak dikurangi dengan dividen yang diinvestasikan sebagaimana dimaksud dalam angka 1, tidak dikenai Pajak Penghasilan; j. dividen yang dikecualikan dari objek Pajak Penghasilan sebagaimana dimaksud dalam huruf a dan huruf b merupakan dividen yang dibagikan berdasarkan rapat umum pemegang saham atau dividen interim sesuai dengan ketentuan peraturan perundang-undangan; k. rapat umum pemega.ng saham atau dividen interim sebagaimana dimaksud dalam hurufj termasuk rapat sejenis dan mekanisme pembagian dividen sejenis; l. dividen yang berasal dari dalam negeri yang diterima atau diperoleh Wajib Pajak orang pribadi dalam negeri atau Wajib Pajak badan dalam negeri sebagaimana dimaksud dalam huruf a2 tidak dipotong Pajak Penghasilan; m. dalam hal Wajib Pajak orang pribadi dalam negeriyang tidak memenuhi ketentuan investasi sebagaimana dimaksud dalam huruf a angka 1, atas dividen yang berasal dari dalam negeri yang diterima atau diperoleh Wajib Pajak orang pribadi dalam negeri terutang Pajak Penghasilan pada saat dividen diterima atau diperoleh; dan n. Pajak Penghasilan yang terutang sebagaimana dimaksud dalam huruf m wajib disetor sendiri oleh Wajib Pajak orang pribadi dalam negeri sesuai dengan ketentuan peraturan perundang-undangan.","Pasal 9 berbunyi: (U Penghasilan berupa: a. dividen yang berasal dari dalam negeri atau dividen yang berasal dari luar negeri; atau b. penghasilan lain berupa penghasilan setelah pajak dari suatu bentuk usaha tetap di luar negeri dan penghasilan dari luar negeri tidak melalui bentuk usaha tetap, yang memenuhi persyaratan tertentu dikecualikan dari objek Pajak Penghasilan. (21 Dividen sebagaimana dimaksud pada ayat (1) hun f a dikecualikan dari objek Pajak Penghasilan dengan ketentuan sebagai berikut: a. dividen yang berasal dari dalam negeri yang diterima atau diperoleh Wajib Pajak: 1. orang pribadi dalam negeri sepanjang dividen tersebut diinvestasikan di wilayah Negara Kesatuan Republik Indonesia dalam jangka waktu tertentu; dan/atau 2. badan dalam negeri; b. dividen yang berasal dari luar negeri yang diterima atau diperoleh Wajib Pajak badan dalam negeri atau Wajib Pajak orang pribadi dalam negeri sepanjang diinvestasikan atau digunakan untuk mendukung kegiatan usaha lainnya di wilayah Negara Kesatuan Republik Indonesia dalam jangka waktu tertentu; c. dividen... c dividen yang berasal dari luar negeri sebagaimana dimaksud dalam huruf b merupakan: 1. dividen yang dibagikan berasal dari badan usaha di luar negeri yang sahamnya diperdagangkan di bursa efek; atau 2. dividen yang dibagikan berasal dari badan usahadi luar negeri yang sahamnya tidak diperdagangkan di bursa efek sesuai dengan proporsi kepemilikan saham; dividen yang dibagikan berasal dari badan usaha di luar negeri yang sahamnya diperdagangkan di bursa efek sebagaimana dimaksud dalam huruf c angka 1 dikecualikan dari objek Pajak Penghasilan sebesar dividen yang diinvestasikan di wilayah Negara Kesatuan Republik Indonesia dalam jangka waktu tertentu; dalam hal dividen yang dibagikan berasal dari badan usaha di luar negeri yang sahamnya diperdagangkan di bursa efek sebagaimana dimaksud dalam huruf d diinvestasikan di wilayah Negara Kesatuan Republik Indonesia kurang dari dividen yang diterima atau diperoleh Wqiib Pajak, berlaku ketentuan: 1. atas dividen yang diinvestasikan tersebut, dikecualikan dari pengenaan Pajak Penghasilan; dan 2. atas selisih dari dividen yang diterima atau diperoleh Wajib Pajak dikurangi dengan dividenyang diinvestasikan sebagaimana dimaksud dalam angka 1 dikenai Pajak Penghasilan; selain memenuhi persyaratan sebagaimana dimaksud dalam huruf b, dividen yang dibagikan berasal dari badan usaha di luar negeri yang sahamnya tidak diperdagangkan di bursa efek sebagaimana dimaksud dalam huruf c angka 2 harus: 1. diinvestasikan paling rendah 30olo (tiga puluh persen) dari laba setelah pajak; ataud e. f. 2. diinvestasikan _72- 2. diinvestasikan sebelum Direktur Jenderal Pajak menerbitkan surat ketetapan pajak atas dividen tersebut sehubungan dengan penerapan Pasal 18 ayat (2) Undang-Undang Pajak Penghasilan; g. dalam hal dividen sebagaimana dimaksud dalam huruf f diinvestasikan di Indonesia setelah Direktur Jenderal Pajak menerbitkan surat ketetapan pajak atas dividen tersebut sehubungan dengan penerapan Pasal 18 ayat (2) Undang-Undang Pajak Penghasilan, dividen dimaksud tidak dikecualikan dari pengenaan Pajak Penghasilan; h. dalam hal dividen yang dibagikan berasal dari badan usaha di luar negeri yang sahamnya tidak diperdagangkan di bursa efek sebagaimana dimaksud dalam huruf f, diinvestasikan di wilayah Negara Kesatuan Republik Indonesia kurang dari 3O% (tiga puluh persen) dari jumlah laba setelah pajak, berlaku ketentuan: 1. atas dividen yang diinvestasikan tersebut, dikecualikan dari pengenaan Pajak Penghasilan; 2. atas selisih dari 30% (tiga puluh persen) laba setelah pajak dikurangi dengan dividen yang diinvestasikan sebagaimana dimaksud dalam angka 1 dikenai Pajak Penghasilan; dan 3. atas sisa laba setelah pajak dikurangi dengan dividen yang diinvestasikan sebagaimana dimaksud dalam angka 1 serta atas selisih sebagaimana dimaksud dalam angka 2, tidak dikenai Pajak Penghasilan; i. dalam hal dividen yang dibagikan berasal dari badan usaha di luar negeri yang sahamnya tidak diperdagangkan di bursa efek sebagaimana dimaksud dalam huruf f, diinvestasikan di wilayah Negara Kesatuan Republik Indonesia lebih dari 30% (tiga puluh persen) dari jumlah laba setelah pajak, berlaku ketentuan: 1. atas dividen yang diinvestasikan tersebut, dikecualikan dari pengenaan Pajak Penghasilan; dan 2. atas 2. atas sisa laba setelah pajak dikurangi dengan dividen yang diinvestasikan sebagaimana dimaksud dalam angka 1, tidak dikenai Pajak Penghasilan; j. dividen yang dikecualikan dari objek Pajak Penghasilan sebagaimana dimaksud dalam huruf a dan huruf b merupakan dividen yang dibagikan berdasarkan rapat umum pemegang saham atau dividen interim sesuai dengan ketentuan peraturan perundang-undangan; k. rapat umum pemega.ng saham atau dividen interim sebagaimana dimaksud dalam hurufj termasuk rapat sejenis dan mekanisme pembagian dividen sejenis; l. dividen yang berasal dari dalam negeri yang diterima atau diperoleh Wajib Pajak orang pribadi dalam negeri atau Wajib Pajak badan dalam negeri sebagaimana dimaksud dalam huruf a2 tidak dipotong Pajak Penghasilan; m. dalam hal Wajib Pajak orang pribadi dalam negeriyang tidak memenuhi ketentuan investasi sebagaimana dimaksud dalam huruf a angka 1, atas dividen yang berasal dari dalam negeri yang diterima atau diperoleh Wajib Pajak orang pribadi dalam negeri terutang Pajak Penghasilan pada saat dividen diterima atau diperoleh; dan n. Pajak Penghasilan yang terutang sebagaimana dimaksud dalam huruf m wajib disetor sendiri oleh Wajib Pajak orang pribadi dalam negeri sesuai dengan ketentuan peraturan perundang-undangan.",3,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 9 ayat (3),9.0,3.0,,ayat,Penghasilan lain sebagaimana dimaksud pada ayat (1) hurrf b dikecualikan dari objek Pajak Penghasilan dengan ketentuan sebagai berikut:,Pasal 9 ayat (3) berbunyi: Penghasilan lain sebagaimana dimaksud pada ayat (1) hurrf b dikecualikan dari objek Pajak Penghasilan dengan ketentuan sebagai berikut:,4,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 9 ayat (3) poin a,9.0,3.0,a,poin,penghasilan setelah pajak dari suatu bentuk usaha tetap di luar negeri yang diterima atau diperoleh Wqiib Pajak badan dalam negeri atau Wqiib Pajak orang pribadi dalam negeri sepanjang diinvestasikan atau digunakan untuk mendukung kegiatan usaha lainnya di wilayah Negara Kesatuan Republik Indonesia dalam jangka waktu tertentu dengan syarat penghasilan setelah pajak yang diinvestasikan tersebut paling rendah 30o/o (tiga puluh persen) dari laba setelah pajak;,Pasal 9 ayat (3) poin a berbunyi: penghasilan setelah pajak dari suatu bentuk usaha tetap di luar negeri yang diterima atau diperoleh Wqiib Pajak badan dalam negeri atau Wqiib Pajak orang pribadi dalam negeri sepanjang diinvestasikan atau digunakan untuk mendukung kegiatan usaha lainnya di wilayah Negara Kesatuan Republik Indonesia dalam jangka waktu tertentu dengan syarat penghasilan setelah pajak yang diinvestasikan tersebut paling rendah 30o/o (tiga puluh persen) dari laba setelah pajak;,5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 9 ayat (3) poin b,9.0,3.0,b,poin,dalam...,Pasal 9 ayat (3) poin b berbunyi: dalam...,5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 9 ayat (3) poin b,9.0,3.0,b,poin,"dalam hal penghasilan setelah pajak dari suatu benhrk usaha tetap di luar negeri sebagaimana dimaksud dalam huruf a, diinvestasikan di wilayah Negara Kesatuan Republik Indonesia kurang dari 3Oo/o (tiga puluh persen) dari jumlah laba setelah pajak sebagaimana dimaksud dalam huruf a berlaku ketentuan: 1. atas penghasilan setelah pajak yang diinvestasikan tersebut, dikecualikan dari pengenaan Pajak Penghasilan; 2. atas selisih dari 30% (tiga puluh persen) laba setelah pajak dikurangi dengan penghasilan setelah pajak yang diinvestasikan sebagaimana dimaksud dalam angka 1 dikenai Pajak Penghasilan; dan 3. atas sisa laba setelah pajak dikurangi dengan penghasilan setelah pajak yang diinvestasikan sebagaimana dimaksud dalam angka 1 serta atas selisih sebagaimana dimaksud dalam angka 2, tidak dikenai Pajak Penghasilan;","Pasal 9 ayat (3) poin b berbunyi: dalam hal penghasilan setelah pajak dari suatu benhrk usaha tetap di luar negeri sebagaimana dimaksud dalam huruf a, diinvestasikan di wilayah Negara Kesatuan Republik Indonesia kurang dari 3Oo/o (tiga puluh persen) dari jumlah laba setelah pajak sebagaimana dimaksud dalam huruf a berlaku ketentuan: 1. atas penghasilan setelah pajak yang diinvestasikan tersebut, dikecualikan dari pengenaan Pajak Penghasilan; 2. atas selisih dari 30% (tiga puluh persen) laba setelah pajak dikurangi dengan penghasilan setelah pajak yang diinvestasikan sebagaimana dimaksud dalam angka 1 dikenai Pajak Penghasilan; dan 3. atas sisa laba setelah pajak dikurangi dengan penghasilan setelah pajak yang diinvestasikan sebagaimana dimaksud dalam angka 1 serta atas selisih sebagaimana dimaksud dalam angka 2, tidak dikenai Pajak Penghasilan;",5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 9 ayat (3) poin c,9.0,3.0,c,poin,"dalam hal penghasilan setelah pajak dari suatu bentuk usaha tetap di luar negeri sebagaimana dimaksud dalam hurrf a, diinvestasikan di wilayah Negara Kesatuan Republik Indonesia lebih dari 30% (tiga puluh persen) dari jumlah laba setelah pajak sebagaimana dimaksud dalam hunrf a, berlaku ketentuan: 1. atas penghasilan setelah pajak yang diinvestasikan tersebut, dikecualikan dari pengenaan Pajak Penghasilan; dan 2. atas sisa laba setelah pajak dikurangi dengan penghasilan setelah pajak yang diinvestasikan sebagaimana dimaksud dalam angka 1, tidak dikenai Pajak Penghasilan; dan","Pasal 9 ayat (3) poin c berbunyi: dalam hal penghasilan setelah pajak dari suatu bentuk usaha tetap di luar negeri sebagaimana dimaksud dalam hurrf a, diinvestasikan di wilayah Negara Kesatuan Republik Indonesia lebih dari 30% (tiga puluh persen) dari jumlah laba setelah pajak sebagaimana dimaksud dalam hunrf a, berlaku ketentuan: 1. atas penghasilan setelah pajak yang diinvestasikan tersebut, dikecualikan dari pengenaan Pajak Penghasilan; dan 2. atas sisa laba setelah pajak dikurangi dengan penghasilan setelah pajak yang diinvestasikan sebagaimana dimaksud dalam angka 1, tidak dikenai Pajak Penghasilan; dan",5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 9 ayat (3) poin d,9.0,3.0,d,poin,penghasilan dari luar negeri tidak melalui bentuk usaha tetap yang diterima atau diperoleh Wajib Pqiak badan dalam negeri atau Wajib Pajak orang pribadi dalam negeri dikecualikan dari pengenaan Pajak Penghasilan dalam hal penghasilan tersebut diinvestasikan di wilayah Negara Kesatuan Republik Indonesia dalam jangka waktu tertentu dan memenuhi persyaratan berikut: 1. penghasilan FRES IDEN REPUBLIK INDONESIA _15_ 1. penghasilan berasal dari usaha aktif di luar negeri; dan 2. bukan penghasilan dari perusahaan yang dimiliki di luar negeri. (41 Pajak atas penghasilan yang telah dibayar atau terutang di luar negeri atas penghasilan sebagaimana dimaksud pada ayat (21 huruf b dan ayat (3) huruf a dan huruf d berlaku ketentuan:,Pasal 9 ayat (3) poin d berbunyi: penghasilan dari luar negeri tidak melalui bentuk usaha tetap yang diterima atau diperoleh Wajib Pqiak badan dalam negeri atau Wajib Pajak orang pribadi dalam negeri dikecualikan dari pengenaan Pajak Penghasilan dalam hal penghasilan tersebut diinvestasikan di wilayah Negara Kesatuan Republik Indonesia dalam jangka waktu tertentu dan memenuhi persyaratan berikut: 1. penghasilan FRES IDEN REPUBLIK INDONESIA _15_ 1. penghasilan berasal dari usaha aktif di luar negeri; dan 2. bukan penghasilan dari perusahaan yang dimiliki di luar negeri. (41 Pajak atas penghasilan yang telah dibayar atau terutang di luar negeri atas penghasilan sebagaimana dimaksud pada ayat (21 huruf b dan ayat (3) huruf a dan huruf d berlaku ketentuan:,5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 9 ayat (3) poin a,9.0,3.0,a,poin,tidak dapat diperhitungkan dengan Pajak Penghasilan yang tertrtang;,Pasal 9 ayat (3) poin a berbunyi: tidak dapat diperhitungkan dengan Pajak Penghasilan yang tertrtang;,5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 9 ayat (3) poin b,9.0,3.0,b,poin,tidak dapat dibebankan sebagai biaya atau pengurang penghasilan; danlatau,Pasal 9 ayat (3) poin b berbunyi: tidak dapat dibebankan sebagai biaya atau pengurang penghasilan; danlatau,5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 9 ayat (3) poin c,9.0,3.0,c,poin,tidak dapat dimintakan pengembalian kelebihan pembayaran pajak.,Pasal 9 ayat (3) poin c berbunyi: tidak dapat dimintakan pengembalian kelebihan pembayaran pajak.,5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 9 ayat (5),9.0,5.0,,ayat,Dalam hal Wajib Pajak tidak menginvestasikan penghasilan dalam jangka waktu tertentu sebagaimana dimaksud pada ayat (2) huruf b dan ayat (3) humf a dan huruf d berlaku ketentuan:,Pasal 9 ayat (5) berbunyi: Dalam hal Wajib Pajak tidak menginvestasikan penghasilan dalam jangka waktu tertentu sebagaimana dimaksud pada ayat (2) huruf b dan ayat (3) humf a dan huruf d berlaku ketentuan:,4,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 9 ayat (5) poin a,9.0,5.0,a,poin,penghasilan dari luar negeri tersebut merupakan penghasilan pada Tahun Pajak diperoleh; dan,Pasal 9 ayat (5) poin a berbunyi: penghasilan dari luar negeri tersebut merupakan penghasilan pada Tahun Pajak diperoleh; dan,5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 9 ayat (5) poin b,9.0,5.0,b,poin,pajak atas penghasilan yang telah dibayar atau terutang di luar negeri atas penghasilan tersebut merupakan kredit pajak sebagaimana dimaksud dalam Pasal 24 Undang-Undang Pajak Penghasilan.,Pasal 9 ayat (5) poin b berbunyi: pajak atas penghasilan yang telah dibayar atau terutang di luar negeri atas penghasilan tersebut merupakan kredit pajak sebagaimana dimaksud dalam Pasal 24 Undang-Undang Pajak Penghasilan.,5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 9 ayat (6),9.0,6.0,,ayat,Ketentuan mengenai tata cara pengecualian Pajak Penghasilan sebagaimana dimaksud pada ayat (1) diatur dalam Peraturan Menteri.,Pasal 9 ayat (6) berbunyi: Ketentuan mengenai tata cara pengecualian Pajak Penghasilan sebagaimana dimaksud pada ayat (1) diatur dalam Peraturan Menteri.,4,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 10,10.0,,,pasal,"(U Investasi sebagaimana dimaksud dalam Pasal 9 ayat (21 hurrf a angka I dan huruf b dan ayat (3) harus memenuhi kriteria dan jangka waktu tertentu. (21 Kriteria sebagaimana dimaksud pada ayat (1) dilakukan dalam bentuk investasi yang meliputi: a. surat berharga Negara Republik Indonesia dan surat berharga syariah Negara Republik Indonesia; b. obligasi... PRESIDEN REPUBLIK TNDONESIA b. obligasi atau sukuk badan usaha milik negara yang perdagangannya diawasi oleh Otoritas Jasa Keuangan; c. obligasi atau sukuk lembaga pembiayaan yang dimiliki oleh pemerintah yang perdagangannya diawasi oleh Otoritas Jasa Keuangan; d. investasi keuangan pada bank persepsi termasuk bank syariah; e. obligasi atau sukuk perusahaan swasta yang perdagangannya diawasi oleh Otoritas Jasa Keuangan; f. investasi infrastruktur melalui keda sama pemerintah dengan badan usaha; g. investasi sektor riil berdasarkan prioritas yang ditentukan oleh pemerintah; h. penyertaan modal pada perusahaan yang baru didirikan dan berkedudukan di Indonesia sebagai pemegang saham; i. penyertaan modal pada perusahaan yang sudah didirikan dan berkedudukan di Indonesia sebagai pemegang saham; j. kerja sama dengan lembaga pengelola investasi; k. penggunaan untuk mendukung kegiatan usaha lainnya dalam bentuk penyaluran pinjaman bagr usaha mikro dan kecil di dalam wilayah Negara Kesatuan Republik Indonesia sesuai dengan ketentuan peraturan perundang-undangan di bidang usaha mikro, kecil, dan menengah; dan/atau l. bentuk investasi lainnya yang sah sesuai dengan ketentuan peraturan perundang-undangan.","Pasal 10 berbunyi: (U Investasi sebagaimana dimaksud dalam Pasal 9 ayat (21 hurrf a angka I dan huruf b dan ayat (3) harus memenuhi kriteria dan jangka waktu tertentu. (21 Kriteria sebagaimana dimaksud pada ayat (1) dilakukan dalam bentuk investasi yang meliputi: a. surat berharga Negara Republik Indonesia dan surat berharga syariah Negara Republik Indonesia; b. obligasi... PRESIDEN REPUBLIK TNDONESIA b. obligasi atau sukuk badan usaha milik negara yang perdagangannya diawasi oleh Otoritas Jasa Keuangan; c. obligasi atau sukuk lembaga pembiayaan yang dimiliki oleh pemerintah yang perdagangannya diawasi oleh Otoritas Jasa Keuangan; d. investasi keuangan pada bank persepsi termasuk bank syariah; e. obligasi atau sukuk perusahaan swasta yang perdagangannya diawasi oleh Otoritas Jasa Keuangan; f. investasi infrastruktur melalui keda sama pemerintah dengan badan usaha; g. investasi sektor riil berdasarkan prioritas yang ditentukan oleh pemerintah; h. penyertaan modal pada perusahaan yang baru didirikan dan berkedudukan di Indonesia sebagai pemegang saham; i. penyertaan modal pada perusahaan yang sudah didirikan dan berkedudukan di Indonesia sebagai pemegang saham; j. kerja sama dengan lembaga pengelola investasi; k. penggunaan untuk mendukung kegiatan usaha lainnya dalam bentuk penyaluran pinjaman bagr usaha mikro dan kecil di dalam wilayah Negara Kesatuan Republik Indonesia sesuai dengan ketentuan peraturan perundang-undangan di bidang usaha mikro, kecil, dan menengah; dan/atau l. bentuk investasi lainnya yang sah sesuai dengan ketentuan peraturan perundang-undangan.",3,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 10 ayat (3),10.0,3.0,,ayat,Investasi sebagaimana dimaksud pada ayat (21 huruf a sampai dengan huruf e dan huruf I ditempatkan pada instrumen investasi di pasar keuangan sebagai berikut:,Pasal 10 ayat (3) berbunyi: Investasi sebagaimana dimaksud pada ayat (21 huruf a sampai dengan huruf e dan huruf I ditempatkan pada instrumen investasi di pasar keuangan sebagai berikut:,4,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 10 ayat (3) poin a,10.0,3.0,a,poin,efek bersifat utang;,Pasal 10 ayat (3) poin a berbunyi: efek bersifat utang;,5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 10 ayat (3) poin b,10.0,3.0,b,poin,"sukuk; . saham FRES IDEN REPUBLIK INDONESIA saham; unit penyertaan reksa dana; efek beragun aset; unit penyertaan dana investasi real estat; deposito; tabungan; glro; kontrak berjangka yang diperdagangkan di bursa berjangka di Indonesia; dan/atau instrumen investasi pasar keuangan lainnya termasuk produk asuransi yang dikaitkan dengan investasi, perusahaan pembiayaan, dana pensiun, atau modal ventura yang mendapatkan persetujuan Otoritas Jasa Keuangan. l4l Investasi sebagaimana dimaksud pada ayat (21 huruf f sampai dengan huruf I ditempatkan pada instrumen investasi di luar pasar keuangan sebagai berikut:","Pasal 10 ayat (3) poin b berbunyi: sukuk; . saham FRES IDEN REPUBLIK INDONESIA saham; unit penyertaan reksa dana; efek beragun aset; unit penyertaan dana investasi real estat; deposito; tabungan; glro; kontrak berjangka yang diperdagangkan di bursa berjangka di Indonesia; dan/atau instrumen investasi pasar keuangan lainnya termasuk produk asuransi yang dikaitkan dengan investasi, perusahaan pembiayaan, dana pensiun, atau modal ventura yang mendapatkan persetujuan Otoritas Jasa Keuangan. l4l Investasi sebagaimana dimaksud pada ayat (21 huruf f sampai dengan huruf I ditempatkan pada instrumen investasi di luar pasar keuangan sebagai berikut:",5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 10 ayat (3) poin a,10.0,3.0,a,poin,investasi infrastruktur melalui keda sama pemerintah dengan badan usaha;,Pasal 10 ayat (3) poin a berbunyi: investasi infrastruktur melalui keda sama pemerintah dengan badan usaha;,5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 10 ayat (3) poin b,10.0,3.0,b,poin,investasi sektor riil berdasarkan prioritas yang ditentukan oleh pemerintah;,Pasal 10 ayat (3) poin b berbunyi: investasi sektor riil berdasarkan prioritas yang ditentukan oleh pemerintah;,5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 10 ayat (3) poin c,10.0,3.0,c,poin,investasi pada properti dalam bentuk tanah danlatau bangunan yang didirikan di atasnya;,Pasal 10 ayat (3) poin c berbunyi: investasi pada properti dalam bentuk tanah danlatau bangunan yang didirikan di atasnya;,5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 10 ayat (3) poin d,10.0,3.0,d,poin,investasi langsung pada perusahaan di wilayah Negara Kesatuan Republik Indonesia;,Pasal 10 ayat (3) poin d berbunyi: investasi langsung pada perusahaan di wilayah Negara Kesatuan Republik Indonesia;,5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
