identifier,pasal,ayat,poin,element_type,content,full_text,hierarchy_level,source_document,source_file
Pasal 20 ayat (2),20.0,2.0,,ayat,"wajib memungut, menyetor, dan melaporkan pajak pertambahan nilai atau pajak pertambahan nilai dan pajak penjualan atas barang mewah yang terutang mulai Masa Pajak yang dikehendaki untuk mulai memungut, menyetor, dan melaporkan pajak pertambahan nilai atau pajak pertambahan nilai dan pajak penjualan atas barang mewah, yang tercantum dalam pemberitahuan sebagaimana dimaksud pada ayat (1) huruf b. Masa Pajak sebagaimana dimaksud pada ayat (4) merupakan Masa Pajak dikukuhkannya sebagai Pengusaha Kena Pajak. jdih.kemenkeu.go.id","Pasal 20 ayat (2) berbunyi: wajib memungut, menyetor, dan melaporkan pajak pertambahan nilai atau pajak pertambahan nilai dan pajak penjualan atas barang mewah yang terutang mulai Masa Pajak yang dikehendaki untuk mulai memungut, menyetor, dan melaporkan pajak pertambahan nilai atau pajak pertambahan nilai dan pajak penjualan atas barang mewah, yang tercantum dalam pemberitahuan sebagaimana dimaksud pada ayat (1) huruf b. Masa Pajak sebagaimana dimaksud pada ayat (4) merupakan Masa Pajak dikukuhkannya sebagai Pengusaha Kena Pajak. jdih.kemenkeu.go.id",4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 20 ayat (6),20.0,6.0,,ayat,Pelaksanaan hak Pengusaha Kena Pajak sebagaimana dimaksud pada ayat (2) dimulai pada Masa Pajak sebagaimana dimaksud pada ayat (4).,Pasal 20 ayat (6) berbunyi: Pelaksanaan hak Pengusaha Kena Pajak sebagaimana dimaksud pada ayat (2) dimulai pada Masa Pajak sebagaimana dimaksud pada ayat (4).,4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 20 ayat (7),20.0,7.0,,ayat,"Penentuan saat dimulainya kewajiban Pengusaha Kena Pajak sebagaimana dimaksud pada ayat (4) untuk memungut, menyetor, dan melaporkan pajak pertambahan nilai atau pajak pertambahan nilai dan pajak penjualan atas barang mewah yang terutang dilakukan sesuai dengan contoh yang tercantum dalam Lampiran yang merupakan bagian tidak terpisahkan dari Peraturan Menteri ini.","Pasal 20 ayat (7) berbunyi: Penentuan saat dimulainya kewajiban Pengusaha Kena Pajak sebagaimana dimaksud pada ayat (4) untuk memungut, menyetor, dan melaporkan pajak pertambahan nilai atau pajak pertambahan nilai dan pajak penjualan atas barang mewah yang terutang dilakukan sesuai dengan contoh yang tercantum dalam Lampiran yang merupakan bagian tidak terpisahkan dari Peraturan Menteri ini.",4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 21 ayat (1),21.0,1.0,,ayat,Pengusaha kecil sebagaimana diatur dalam Peraturan Menteri mengenai batasan Pengusaha kecil pajak pertambahan nilai selain yang diwajibkan untuk dikukuhkan sebagai Pengusaha Kena Pajak dapat memilih untuk melaporkan usahanya untuk dikukuhkan sebagai Pengusaha Kena Pajak.,Pasal 21 ayat (1) berbunyi: Pengusaha kecil sebagaimana diatur dalam Peraturan Menteri mengenai batasan Pengusaha kecil pajak pertambahan nilai selain yang diwajibkan untuk dikukuhkan sebagai Pengusaha Kena Pajak dapat memilih untuk melaporkan usahanya untuk dikukuhkan sebagai Pengusaha Kena Pajak.,4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 21 ayat (2),21.0,2.0,,ayat,Dalam hal Pengusaha kecil se bagaimana dimaksud pada,Pasal 21 ayat (2) berbunyi: Dalam hal Pengusaha kecil se bagaimana dimaksud pada,4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 21 ayat (1),21.0,1.0,,ayat,"memilih untuk dikukuhkan sebagai Pengusaha Kena Pajak, Pengusaha kecil harus:","Pasal 21 ayat (1) berbunyi: memilih untuk dikukuhkan sebagai Pengusaha Kena Pajak, Pengusaha kecil harus:",4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 21 ayat (1) poin a,21.0,1.0,a,poin,melaporkan usahanya untuk dikukuhkan sebagai Pengusaha Kena Pajak dengan menyampaikan permohonan pengukuhan Pengusaha Kena Pajak; dan,Pasal 21 ayat (1) poin a berbunyi: melaporkan usahanya untuk dikukuhkan sebagai Pengusaha Kena Pajak dengan menyampaikan permohonan pengukuhan Pengusaha Kena Pajak; dan,5,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 21 ayat (1) poin b,21.0,1.0,b,poin,"menyampaikan pemberitahuan mengenai Masa Pajak untuk mulai memungut, menyetor, dan melaporkan pajak pertambahan nilai atau pajak pertambahan nilai dan pajak penjualan atas barang mewah yang terutang dalam permohonan pengukuhan Pengusaha Kena Pajak dimaksud.","Pasal 21 ayat (1) poin b berbunyi: menyampaikan pemberitahuan mengenai Masa Pajak untuk mulai memungut, menyetor, dan melaporkan pajak pertambahan nilai atau pajak pertambahan nilai dan pajak penjualan atas barang mewah yang terutang dalam permohonan pengukuhan Pengusaha Kena Pajak dimaksud.",5,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 21 ayat (3),21.0,3.0,,ayat,Berdasarkan permohonan sebagaimana dimaksud pada,Pasal 21 ayat (3) berbunyi: Berdasarkan permohonan sebagaimana dimaksud pada,4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 21 ayat (2),21.0,2.0,,ayat,"huruf a, kepala Kantor Pelayanan Pajak atau kepala kantor pelayanan, penyuluhan, dan konsultasi perpajakan mengukuhkan Pengusaha sebagaimana dimaksud pada ayat (2) sebagai Pengusaha Kena Pajak.","Pasal 21 ayat (2) berbunyi: huruf a, kepala Kantor Pelayanan Pajak atau kepala kantor pelayanan, penyuluhan, dan konsultasi perpajakan mengukuhkan Pengusaha sebagaimana dimaksud pada ayat (2) sebagai Pengusaha Kena Pajak.",4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 21 ayat (4),21.0,4.0,,ayat,Permohonan pengukuhan Pengusaha Kena Pajak sebagaimana dimaksud pada ayat (2) huruf a dan pengukuhan Pengusaha Kena Pajak sebagaimana dimaksud pada ayat (3) dilaksanakan sesuai dengan ketentuan sebagaimana diatur dalam Peraturan Menteri mengenai tata cara pendaftaran Wajib Pajak dan penghapusan nomor pokok Wajib Pajak serta pengukuhan dan pencabutan pengukuhan Pengusaha Kena Pajak.,Pasal 21 ayat (4) berbunyi: Permohonan pengukuhan Pengusaha Kena Pajak sebagaimana dimaksud pada ayat (2) huruf a dan pengukuhan Pengusaha Kena Pajak sebagaimana dimaksud pada ayat (3) dilaksanakan sesuai dengan ketentuan sebagaimana diatur dalam Peraturan Menteri mengenai tata cara pendaftaran Wajib Pajak dan penghapusan nomor pokok Wajib Pajak serta pengukuhan dan pencabutan pengukuhan Pengusaha Kena Pajak.,4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 21 ayat (5),21.0,5.0,,ayat,Pengusaha Kena Pajak sebagaimana dimaksud pada ayat,Pasal 21 ayat (5) berbunyi: Pengusaha Kena Pajak sebagaimana dimaksud pada ayat,4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 21 ayat (3),21.0,3.0,,ayat,"wajib memungut, menyetor, dan melaporkan pajak pertambahan nilai atau pajak pertambahan nilai dan pajak penjualan atas barang mewah yang terutang mulai Masa Pajak yang dikehendaki untuk mulai memungut, menyetor, dan melaporkan pajak pertambahan nilai atau pajak pertambahan nilai dan pajak penjualan atas barang mewah, yang tercantum dalam pemberitahuan sebagaimana dimaksud pada ayat (2) huruf b. jdih.kemenkeu.go.id","Pasal 21 ayat (3) berbunyi: wajib memungut, menyetor, dan melaporkan pajak pertambahan nilai atau pajak pertambahan nilai dan pajak penjualan atas barang mewah yang terutang mulai Masa Pajak yang dikehendaki untuk mulai memungut, menyetor, dan melaporkan pajak pertambahan nilai atau pajak pertambahan nilai dan pajak penjualan atas barang mewah, yang tercantum dalam pemberitahuan sebagaimana dimaksud pada ayat (2) huruf b. jdih.kemenkeu.go.id",4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 21 ayat (6),21.0,6.0,,ayat,Masa Pajak sebagaimana dimaksud pada ayat (5) merupakan Masa Pajak dikukuhkannya sebagai Pengusaha Kena Pajak.,Pasal 21 ayat (6) berbunyi: Masa Pajak sebagaimana dimaksud pada ayat (5) merupakan Masa Pajak dikukuhkannya sebagai Pengusaha Kena Pajak.,4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 21 ayat (7),21.0,7.0,,ayat,Pelaksanaan hak Pengusaha Kena Pajak sebagaimana dimaksud pada ayat (3) dimulai pada Masa Pajak sebagaimana dimaksud pada ayat (5).,Pasal 21 ayat (7) berbunyi: Pelaksanaan hak Pengusaha Kena Pajak sebagaimana dimaksud pada ayat (3) dimulai pada Masa Pajak sebagaimana dimaksud pada ayat (5).,4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 21 ayat (8),21.0,8.0,,ayat,"Penentuan saat dimulainya kewajiban Pengusaha Kena Pajak sebagaimana dimaksud pada ayat (5) untuk memungut, menyetor, dan melaporkan pajak pertambahan nilai atau pajak pertambahan nilai dan pajak penjualan atas barang mewah yang terutang dilakukan sesuai dengan contoh yang tercantum dalam Lampiran yang merupakan bagian tidak terpisahkan dari Peraturan Menteri ini.","Pasal 21 ayat (8) berbunyi: Penentuan saat dimulainya kewajiban Pengusaha Kena Pajak sebagaimana dimaksud pada ayat (5) untuk memungut, menyetor, dan melaporkan pajak pertambahan nilai atau pajak pertambahan nilai dan pajak penjualan atas barang mewah yang terutang dilakukan sesuai dengan contoh yang tercantum dalam Lampiran yang merupakan bagian tidak terpisahkan dari Peraturan Menteri ini.",4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
bab,,,,bab,BAB IX: KETENTUAN PERALIHAN,BAB IX: KETENTUAN PERALIHAN,1,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 22,22.0,,,pasal,"Pada saat Peraturan Menteri ini mulai berlaku: a. terhadap Wajib Pajak badan usaha milik desa/badan usaha milik desa bersama yang terdaftar sebelum Tahun Pajak 2023 berlaku ketentuan sebagai berikut: 1. Wajib Pajak dapat: a) menerapkan ketentuan sebagaimana dimaksud dalam Pasal 3 ayat (1) mulai Tahun Pajak 2022; b) memilih untuk dikenai Pajak Penghasilan Berdasarkan Ketentuan Umum Pajak Penghasilan mulai Tahun Pajak 2022; atau c) menerapkan ketentuan sebagaimana dimaksud dalam Pasal 3 ayat (1) pada Tahun Pajak 2022 dan memilih untuk dikenai Pajak Penghasilan Berdasarkan Ketentuan Umum Pajak Penghasilan mulai Tahun Pajak 2023; 2. dalam hal Wajib Pajak telah menghitung dan melaporkan Pajak Penghasilan untuk Tahun Pajak 2022 menggunakan mekanisme Pajak Penghasilan Berdasarkan Ketentuan Umum Pajak Penghasilan dalam Surat Pemberitahuan Tahunan Pajak Penghasilan Tahun Pajak 2022 dan akan menerapkan ketentuan sebagaimana dimaksud pada angka 1 huruf a) dan huruf c), Wajib Pajak harus melakukan pembetulan Surat Pemberitahuan Tahunan Pajak Penghasilan dimaksud sesuai dengan ketentuan peraturan perundang-undangan di bidang perpajakan; dan 3. Wajib Pajak yang memilih dikenai Pajak Penghasilan Berdasarkan Ketentuan Umum Pajak Penghasilan sebagaimana dimaksud pada angka 1 huruf b) dan huruf c) wajib menyampaikan pemberitahuan sebagaimana dimaksud dalam Pasal 5 ayat (1) paling lama 60 (enam puluh) hari terhitung sejak tanggal Peraturan Menteri ini mulai berlaku; b. Wajib Pajak badan usaha milik desa/badan usaha milik desa bersama yang terdaftar sejak awal Tahun Pajak 2023 sampai dengan tanggal Peraturan Menteri ini � jdih.kemenkeu.go.id diundangkan dapat memilih dikenai Pajak Penghasilan Berdasarkan Ketentuan Umum Pajak Penghasilan mulai Tahun Pajak 2023 dan Tahun Pajak berikutnya dengan cara menyampaikan pemberitahuan paling lama 60 (enam puluh) hari terhitung sejak tanggal Peraturan Menteri ini mulai berlaku; c. kewajiban penyetoran Pajak Penghasilan yang bersifat final yang terutang atas penghasilan yang diterima atau diperoleh Wajib Pajak badan usaha milik desa/badan usaha milik desa bersama untuk Masa Pajak pertama Wajib Pajak dikenai Pajak Penghasilan yang bersifat final sebagaimana dimaksud dalam Pasal 3 ayat (1) sampai dengan Masa Pajak mulai berlakunya Peraturan Menteri ini, dilakukan paling lambat bersamaan dengan batas waktu penyetoran Pajak Penghasilan sebagaimana dimaksud dalam Pasal 7 ayat (2) untuk Masa Pajak setelah Masa Pajak Peraturan Menteri ini mulai berlaku; dan d. bagi Pengusaha yang: 1. mempunyai jumlah peredaran bruto dan/ atau penerimaan bruto melebihi batasan Pengusaha kecil sebagaimana diatur dalam Peraturan Menteri mengenai batasan Pengusaha kecil pajak pertambahan nilai pada bulan terakhir sebelum bulan mulai berlakunya Peraturan Menteri ini; dan 2. belum dikukuhkan sebagai Pengusaha Kena Pajak sampai dengan sebelum mulai berlakunya Peraturan Menteri ini, kewajiban melaporkan usahanya untuk dikukuhkan sebagai Pengusaha Kena Pajak serta pelaksanaan hak dan pemenuhan kewajiban mulai memungut, menyetor, dan melaporkan pajak pertambahan nilai atau pajak pertambahan nilai dan pajak penjualan atas barang mewah yang terutang, berlaku ketentuan sebagaimana diatur dalam Peraturan Menteri ini.","Pasal 22 berbunyi: Pada saat Peraturan Menteri ini mulai berlaku: a. terhadap Wajib Pajak badan usaha milik desa/badan usaha milik desa bersama yang terdaftar sebelum Tahun Pajak 2023 berlaku ketentuan sebagai berikut: 1. Wajib Pajak dapat: a) menerapkan ketentuan sebagaimana dimaksud dalam Pasal 3 ayat (1) mulai Tahun Pajak 2022; b) memilih untuk dikenai Pajak Penghasilan Berdasarkan Ketentuan Umum Pajak Penghasilan mulai Tahun Pajak 2022; atau c) menerapkan ketentuan sebagaimana dimaksud dalam Pasal 3 ayat (1) pada Tahun Pajak 2022 dan memilih untuk dikenai Pajak Penghasilan Berdasarkan Ketentuan Umum Pajak Penghasilan mulai Tahun Pajak 2023; 2. dalam hal Wajib Pajak telah menghitung dan melaporkan Pajak Penghasilan untuk Tahun Pajak 2022 menggunakan mekanisme Pajak Penghasilan Berdasarkan Ketentuan Umum Pajak Penghasilan dalam Surat Pemberitahuan Tahunan Pajak Penghasilan Tahun Pajak 2022 dan akan menerapkan ketentuan sebagaimana dimaksud pada angka 1 huruf a) dan huruf c), Wajib Pajak harus melakukan pembetulan Surat Pemberitahuan Tahunan Pajak Penghasilan dimaksud sesuai dengan ketentuan peraturan perundang-undangan di bidang perpajakan; dan 3. Wajib Pajak yang memilih dikenai Pajak Penghasilan Berdasarkan Ketentuan Umum Pajak Penghasilan sebagaimana dimaksud pada angka 1 huruf b) dan huruf c) wajib menyampaikan pemberitahuan sebagaimana dimaksud dalam Pasal 5 ayat (1) paling lama 60 (enam puluh) hari terhitung sejak tanggal Peraturan Menteri ini mulai berlaku; b. Wajib Pajak badan usaha milik desa/badan usaha milik desa bersama yang terdaftar sejak awal Tahun Pajak 2023 sampai dengan tanggal Peraturan Menteri ini � jdih.kemenkeu.go.id diundangkan dapat memilih dikenai Pajak Penghasilan Berdasarkan Ketentuan Umum Pajak Penghasilan mulai Tahun Pajak 2023 dan Tahun Pajak berikutnya dengan cara menyampaikan pemberitahuan paling lama 60 (enam puluh) hari terhitung sejak tanggal Peraturan Menteri ini mulai berlaku; c. kewajiban penyetoran Pajak Penghasilan yang bersifat final yang terutang atas penghasilan yang diterima atau diperoleh Wajib Pajak badan usaha milik desa/badan usaha milik desa bersama untuk Masa Pajak pertama Wajib Pajak dikenai Pajak Penghasilan yang bersifat final sebagaimana dimaksud dalam Pasal 3 ayat (1) sampai dengan Masa Pajak mulai berlakunya Peraturan Menteri ini, dilakukan paling lambat bersamaan dengan batas waktu penyetoran Pajak Penghasilan sebagaimana dimaksud dalam Pasal 7 ayat (2) untuk Masa Pajak setelah Masa Pajak Peraturan Menteri ini mulai berlaku; dan d. bagi Pengusaha yang: 1. mempunyai jumlah peredaran bruto dan/ atau penerimaan bruto melebihi batasan Pengusaha kecil sebagaimana diatur dalam Peraturan Menteri mengenai batasan Pengusaha kecil pajak pertambahan nilai pada bulan terakhir sebelum bulan mulai berlakunya Peraturan Menteri ini; dan 2. belum dikukuhkan sebagai Pengusaha Kena Pajak sampai dengan sebelum mulai berlakunya Peraturan Menteri ini, kewajiban melaporkan usahanya untuk dikukuhkan sebagai Pengusaha Kena Pajak serta pelaksanaan hak dan pemenuhan kewajiban mulai memungut, menyetor, dan melaporkan pajak pertambahan nilai atau pajak pertambahan nilai dan pajak penjualan atas barang mewah yang terutang, berlaku ketentuan sebagaimana diatur dalam Peraturan Menteri ini.",3,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 23,23.0,,,pasal,"Pada saat Peraturan Menteri ini mulai berlaku: a. Surat Keterangan yang diterbitkan berdasarkan Peraturan Menteri Keuangan Nomor 99/PMK.03/2018 tentang Pelaksanaan Peraturan Pemerintah Nomor 23 Tahun 2018 tentang Pajak Penghasilan atas Penghasilan dari Usaha yang Diterima atau Diperoleh Wajib Pajak yang Memiliki Peredaran Bruto Tertentu dan masih berlaku, dinyatakan tetap berlaku sampai dengan berakhirnya Jangka Waktu Tertentu dalam Surat Keterangan dimaksud; dan b. bagi Wajib Pajak perseroan perorangan yang didirikan oleh 1 ( satu) orang yang memiliki Surat Keterangan yang masih berlaku berdasarkan Peraturan Menteri Keuangan Nomor 99 / PMK.03/2018 ten tang Pelaksanaan Peraturan Pemerintah Nomor 23 Tahun 2018 tentang Pajak Penghasilan atas Penghasilan dari Usaha yang Diterima atau Diperoleh Wajib Pajak yang Memiliki Peredaran Bruto Tertentu, dapat mengajukan permohonan kembali Surat Keterangan untuk menyesuaikan Jangka Waktu Tertentu dalam Surat Keterangan. jdih.kemenkeu.go.id BABX KETENTUAN PENUTUP","Pasal 23 berbunyi: Pada saat Peraturan Menteri ini mulai berlaku: a. Surat Keterangan yang diterbitkan berdasarkan Peraturan Menteri Keuangan Nomor 99/PMK.03/2018 tentang Pelaksanaan Peraturan Pemerintah Nomor 23 Tahun 2018 tentang Pajak Penghasilan atas Penghasilan dari Usaha yang Diterima atau Diperoleh Wajib Pajak yang Memiliki Peredaran Bruto Tertentu dan masih berlaku, dinyatakan tetap berlaku sampai dengan berakhirnya Jangka Waktu Tertentu dalam Surat Keterangan dimaksud; dan b. bagi Wajib Pajak perseroan perorangan yang didirikan oleh 1 ( satu) orang yang memiliki Surat Keterangan yang masih berlaku berdasarkan Peraturan Menteri Keuangan Nomor 99 / PMK.03/2018 ten tang Pelaksanaan Peraturan Pemerintah Nomor 23 Tahun 2018 tentang Pajak Penghasilan atas Penghasilan dari Usaha yang Diterima atau Diperoleh Wajib Pajak yang Memiliki Peredaran Bruto Tertentu, dapat mengajukan permohonan kembali Surat Keterangan untuk menyesuaikan Jangka Waktu Tertentu dalam Surat Keterangan. jdih.kemenkeu.go.id BABX KETENTUAN PENUTUP",3,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 24,24.0,,,pasal,"Pada saat Peraturan Menteri ini mulai berlaku: a. ketentuan Pasal 4 dan Pasal 5 Peraturan Menteri Keuangan Nomor 68/PMK.03/2010 tentang Batasan Pengusaha Kecil Pajak Pertambahan Nilai (Berita Negara Republik Indonesia Tahun 2010 Nomor 146) sebagaimana telah diubah dengan Peraturan Menteri Keuangan Nomor 197 /PMK.03/2013 tentang Perubahan atas Peraturan Menteri Keuangan Nomor 68/PMK.03/2010 tentang Batasan Pengusaha Kecil Pajak Pertambahan Nilai (Berita Negara Republik Indonesia Tahun 2013 Nomor 1521); dan b. Peraturan Menteri Keuangan Nomor 99/PMK.03/2018 tentang Pelaksanaan Peraturan Pemerintah Nomor 23 Tahun 2018 tentang Pajak Penghasilan atas Penghasilan dari Usaha yang Diterima atau Diperoleh Wajib Pajak yang Memiliki Peredaran Bruto Tertentu (Berita Negara Republik Indonesia Tahun 2018 Nomor 1146), dicabut dan dinyatakan tidak berlaku.","Pasal 24 berbunyi: Pada saat Peraturan Menteri ini mulai berlaku: a. ketentuan Pasal 4 dan Pasal 5 Peraturan Menteri Keuangan Nomor 68/PMK.03/2010 tentang Batasan Pengusaha Kecil Pajak Pertambahan Nilai (Berita Negara Republik Indonesia Tahun 2010 Nomor 146) sebagaimana telah diubah dengan Peraturan Menteri Keuangan Nomor 197 /PMK.03/2013 tentang Perubahan atas Peraturan Menteri Keuangan Nomor 68/PMK.03/2010 tentang Batasan Pengusaha Kecil Pajak Pertambahan Nilai (Berita Negara Republik Indonesia Tahun 2013 Nomor 1521); dan b. Peraturan Menteri Keuangan Nomor 99/PMK.03/2018 tentang Pelaksanaan Peraturan Pemerintah Nomor 23 Tahun 2018 tentang Pajak Penghasilan atas Penghasilan dari Usaha yang Diterima atau Diperoleh Wajib Pajak yang Memiliki Peredaran Bruto Tertentu (Berita Negara Republik Indonesia Tahun 2018 Nomor 1146), dicabut dan dinyatakan tidak berlaku.",3,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
